sid,peak_mjd,peak_mag,first_det_mjd,last_det_mjd,rise_time_days,fade_time_days,ra,dec,distance_Mpc
2596,63184.17689,20.441,63184.17689,63245.08599,16.04435,76.95344,31.94442,-0.99455,97.85
2630,63328.36301,15.157,63328.36301,63367.24027,12.63996,51.51721,29.67408,-0.03421,91.60
2631,63327.18086,21.025,63327.18086,63331.13858,5.83366,9.79138,178.76336,-0.00356,501.60
2635,63329.13515,20.773,63329.13515,63357.13189,23.19456,51.19131,154.29345,-0.08763,434.31
2636,63330.20970,17.324,63330.20970,63423.05457,4.53062,97.37548,167.18459,0.02005,469.76
2642,63161.12852,22.121,63161.12852,63161.12903,13.92582,13.92633,206.95286,-1.26158,579.12
2655,63179.25343,19.819,63179.25343,63245.06203,5.77663,71.58524,333.70164,-0.94311,927.68
2664,63185.25558,19.736,63185.25558,63273.07153,9.73319,97.54915,176.97972,-0.92437,496.69
2671,63328.30619,20.908,63328.30619,63386.14725,16.38387,74.22493,161.01925,-0.05495,452.80
2681,63366.37801,21.112,63366.37801,63366.37852,70.29705,70.29756,307.31424,-0.14172,855.11
2692,63185.25200,17.756,63185.25200,63277.08142,0.81706,92.64649,315.26585,-0.84757,876.98
2693,63274.25126,21.179,63274.25126,63300.17231,66.88935,92.81040,355.30005,-0.67479,987.08
2727,63333.35839,22.000,63333.35839,63357.33968,46.66911,70.65040,49.19880,-0.19364,145.30
2730,63241.12522,9.004,63241.12522,63275.06928,1.89716,35.84123,0.97462,-0.46797,12.68
2737,63301.07958,21.042,63301.07958,63306.02751,5.03358,9.98150,190.66509,-0.14191,534.33
2753,63328.30720,14.296,63328.30720,63423.05354,2.38774,97.13408,29.08273,0.02136,89.98
2762,63332.33781,15.885,63332.33781,63333.34816,51.35614,52.36649,36.18792,-0.22544,109.52
2764,63241.13899,14.504,63241.13899,63275.06928,0.77102,34.70131,26.08379,-0.46102,81.73
2775,63213.22760,19.814,63213.22760,63241.30270,44.56520,72.64030,127.70112,-0.98927,361.18
2777,63239.21312,19.759,63239.21312,63239.21363,46.65896,46.65947,185.05735,-0.78303,518.91
2808,63308.12106,19.753,63308.12106,63330.26492,55.69882,77.84268,66.17092,-0.38890,191.97
2809,63244.23835,17.852,63244.23835,63276.17455,46.30077,78.23697,59.67106,-0.74244,174.10
2810,63278.30319,14.360,63278.30319,63306.18820,59.12344,87.00845,16.18713,-0.59478,54.51
2813,63241.30782,22.198,63241.30782,63241.31442,33.91450,33.92110,14.38073,-0.67457,49.55
2832,63329.16172,22.579,63329.16172,63330.22091,8.23035,9.28954,166.60762,-0.00582,468.17
2835,63357.33509,21.183,63357.33509,63417.26949,35.99787,95.93227,231.54032,-0.00361,646.74
2857,63332.33373,18.306,63332.33373,63333.36853,25.29604,26.33085,155.40519,-0.08163,437.36
2865,63161.27424,19.291,63161.27424,63179.23129,4.40721,22.36426,44.58848,-1.11956,132.62
2866,63307.28593,17.888,63307.28593,63308.12412,45.46135,46.29954,147.75893,-0.33411,416.34
2870,63335.23350,17.416,63335.23350,63423.05457,1.60185,89.42292,223.72503,0.06343,625.24
2878,63273.21883,22.514,63273.21883,63278.19463,18.01614,22.99194,190.45418,-0.37258,533.75
2889,63179.24303,15.910,63179.24303,63273.16837,3.55199,97.47733,45.66915,-0.92285,135.59
2902,63274.25383,18.186,63274.25383,63330.27259,32.31165,88.33041,53.72198,-0.45146,157.74
2912,63305.35225,17.533,63305.35225,63330.20206,1.40335,26.25317,192.01948,-0.09853,538.05
2920,63248.22421,19.151,63248.22421,63304.07168,1.14271,56.99019,359.78041,-0.42056,999.40
2921,63331.14833,16.467,63331.14833,63367.09231,16.39180,52.33578,2.69388,-0.03948,17.41
2934,63275.05147,20.540,63275.05147,63335.00676,6.45762,66.41291,240.05998,-0.29532,670.16
2949,63185.25507,19.516,63185.25507,63215.17630,2.65299,32.57423,315.10601,-0.86279,876.54
2958,63269.12052,16.512,63269.12052,63272.14944,84.05669,87.08560,89.26092,-0.84240,255.47
2972,63249.30225,16.104,63249.30225,63301.17730,12.80728,64.68232,46.14555,-0.48473,136.90
2973,63215.16199,22.767,63215.16199,63246.18053,58.75233,89.77087,335.01394,-1.12531,931.29
2976,63331.13705,17.185,63331.13705,63331.13756,0.60466,0.60517,235.40596,0.04651,657.37
2980,63185.25405,21.555,63185.25405,63185.25507,1.92004,1.92106,220.89796,-0.85668,617.47
3023,63328.35987,22.666,63328.35987,63330.33109,36.51963,38.49085,205.46302,-0.16511,575.02
3025,63161.28543,18.306,63161.28543,63188.11024,2.85319,29.67800,50.86414,-1.10038,149.88
3036,63331.14628,21.171,63331.14628,63358.00431,17.18479,44.04282,222.40294,-0.04382,621.61
3045,63182.04640,22.326,63182.04640,63182.04691,3.21397,3.21448,351.14556,-0.89499,975.65
3058,63301.07958,16.794,63301.07958,63356.99020,5.94519,61.85581,77.60546,-0.14693,223.42
3093,63269.16902,21.400,63269.16902,63278.17772,16.58464,25.59333,347.24923,-0.38794,964.94
3096,63332.34249,19.601,63332.34249,63333.36138,52.49451,53.51340,30.08233,-0.23178,92.73
3127,63270.12933,18.243,63270.12933,63307.16630,26.99295,64.02992,46.39587,-0.44424,137.59
3128,63327.15988,23.303,63327.15988,63327.17679,13.18094,13.19784,248.00292,-0.04373,692.01
3136,63273.21934,22.443,63273.21934,63278.17263,13.93045,18.88373,303.50097,-0.34878,844.63
3141,63179.10294,16.933,63179.10294,63190.05529,12.50800,23.46035,62.28861,-1.01012,181.29
3144,63299.17057,22.080,63299.17057,63307.18941,14.32533,22.34417,297.72289,-0.20389,828.74
3151,63273.19790,21.994,63273.19790,63278.17467,19.21686,24.19363,215.47026,-0.37974,602.54
3155,63150.07867,18.383,63150.07867,63153.16607,0.84319,3.93059,119.42975,-1.22704,338.43
3157,63241.29504,21.228,63241.29504,63241.29555,42.00243,42.00294,20.48875,-0.73247,66.34
3158,63247.20890,20.521,63247.20890,63278.31452,67.37933,98.48495,329.76945,-0.88635,916.87
3165,63301.33808,21.415,63301.33808,63330.25772,10.39344,39.31308,248.63295,-0.17006,693.74
3175,63273.19891,18.269,63273.19891,63327.07053,18.16531,72.03692,14.46537,-0.37357,49.78
3193,63150.08580,19.261,63150.08580,63153.21450,0.72494,3.85365,251.97198,-1.22502,702.92
3198,63357.33457,16.992,63357.33457,63367.27408,52.59313,62.53264,55.54934,-0.09419,162.76
3202,63330.22091,22.594,63330.22091,63331.13247,3.89757,4.80913,330.00490,0.02356,917.51
3217,63328.36556,15.670,63328.36556,63332.35117,8.35530,12.34091,4.67761,-0.01084,22.86
3218,63188.08608,16.885,63188.08608,63243.08596,3.80144,58.80132,101.01190,-0.84881,287.78
3235,63335.23503,15.564,63335.23503,63425.99979,1.68471,92.44947,47.71667,0.06299,141.22
3240,63276.30256,22.317,63276.30256,63278.33294,7.92436,9.95473,323.37016,-0.29654,899.27
3243,63161.27678,21.919,63161.27678,63180.19144,14.59213,33.50679,107.97297,-1.27100,306.93
3244,63301.25514,15.345,63301.25514,63305.35532,0.68760,4.78778,41.34048,-0.11707,123.69
3254,63188.20132,17.204,63188.20132,63249.12316,6.85316,67.77500,13.43171,-0.87337,46.94
3259,63243.28473,15.407,63243.28473,63332.18448,3.64610,92.54586,15.47105,-0.46546,52.55
3260,63327.16604,21.130,63327.16604,63330.26078,38.65009,41.74483,28.55408,-0.18350,88.52
3261,63161.12140,17.205,63161.12140,63190.05835,0.19235,29.12930,250.60189,-1.07119,699.16
3268,63276.30443,19.539,63276.30443,63330.22934,5.50608,59.43098,342.55519,-0.28278,952.03
3277,63274.25075,19.467,63274.25075,63278.30729,72.66766,76.72420,192.00909,-0.71580,538.03
3283,63331.14678,18.513,63331.14678,63358.00228,7.77069,34.62619,33.92275,0.00750,103.29
3293,63241.12573,16.822,63241.12573,63275.06979,0.52309,34.46715,176.96368,-0.45959,496.65
3306,63329.14791,15.283,63329.14791,63388.04784,3.63142,62.53135,22.27877,0.01916,71.27
3310,63327.17425,21.550,63327.17425,63357.98548,10.05398,40.86521,336.01981,-0.02660,934.05
3322,63329.14791,18.013,63329.14791,63357.11654,1.38432,29.35295,254.76513,0.03141,710.60
3325,63276.18328,20.811,63276.18328,63330.24575,45.56507,99.62754,304.87471,-0.52128,848.41
3328,63184.16510,18.912,63184.16510,63211.05665,2.26572,29.15727,182.33039,-0.86870,511.41
3343,63161.13819,15.634,63161.13819,63185.06126,1.54228,25.46536,37.26370,-1.08657,112.48
3347,63332.34453,20.509,63332.34453,63333.36189,41.63358,42.65095,212.26495,-0.17135,593.73
3348,63215.16097,20.495,63215.16097,63249.28896,62.32975,96.45774,278.58591,-1.17296,776.11
3352,63241.19705,13.013,63241.19705,63241.19758,35.67520,35.67573,13.94014,-0.68770,48.34
3368,63331.31462,19.278,63331.31462,63331.31513,88.44209,88.44261,48.61829,-0.44584,143.70
3370,63239.12025,22.257,63239.12025,63242.13309,5.27336,8.28620,321.37419,-0.50111,893.78
3376,63305.35532,12.531,63305.35532,63386.14266,9.29478,90.08212,3.64656,-0.14183,20.03
3380,63247.22369,19.111,63247.22369,63247.22420,1.42881,1.42932,103.22780,-0.42826,293.88
3385,63180.19348,20.963,63180.19348,63213.22146,35.46437,68.49236,246.68908,-1.30949,688.39
3393,63330.35016,19.996,63330.35016,63337.33596,69.53902,76.52482,10.20376,-0.33997,38.06
3396,63241.30782,14.354,63241.30782,63298.13323,36.59708,93.42248,26.92135,-0.69343,84.03
3397,63273.21832,16.360,63273.21832,63278.17007,10.23582,15.18757,39.66122,-0.32744,119.07
3398,63330.34282,21.793,63330.34282,63386.14881,23.86788,79.67387,249.10456,-0.08471,695.04
3412,63249.23405,19.269,63249.23405,63298.13833,2.57395,51.47824,184.02227,-0.42308,516.06
3418,63241.31391,18.231,63241.31391,63298.13425,21.76723,78.58757,20.62906,-0.59237,66.73
3433,63275.05198,19.403,63275.05198,63304.07780,5.51993,34.54575,89.24461,-0.28998,255.42
3434,63276.26962,20.008,63276.26962,63334.04491,21.73357,79.50886,27.34141,-0.37648,85.19
3465,63239.23916,19.640,63239.23916,63300.23848,38.96049,99.95981,285.48748,-0.72526,795.09
3473,63276.31783,22.574,63276.31783,63278.33294,5.25314,7.26825,147.42084,-0.28127,415.41
3474,63303.27947,22.163,63303.27947,63337.35843,56.04915,90.12811,198.96176,-0.41968,557.14
3483,63241.23086,17.781,63241.23086,63335.01896,3.55624,97.34434,202.67361,-0.47748,567.35
3488,63179.09988,18.500,63179.09988,63190.04272,7.79053,18.73337,75.11232,-0.96352,216.56
3489,63327.16706,19.923,63327.16706,63388.06170,30.91971,91.81435,179.41484,-0.14081,503.39
3494,63299.17211,15.302,63299.17211,63307.18737,20.15428,28.16954,46.48908,-0.23643,137.84
3510,63179.09988,21.750,63179.09988,63179.10039,3.97241,3.97292,345.26640,-0.92795,959.48
3526,63242.28214,14.730,63242.28214,63249.25082,0.52382,7.49250,39.09116,-0.45258,117.50
3533,63307.17656,18.440,63307.17656,63338.09906,34.56731,65.48981,59.17634,-0.27252,172.73
3551,63328.37628,17.069,63328.37628,63330.33416,0.12396,2.08184,199.15151,0.03408,557.67
3569,63278.30472,21.547,63278.30472,63300.17078,73.69477,95.56083,110.43867,-0.69414,313.71
3573,63308.12259,19.388,63308.12259,63330.24936,31.93014,54.05691,160.46376,-0.25230,451.28
3584,63239.22785,21.782,63239.22785,63299.25557,22.72849,82.75621,329.44983,-0.61253,915.99
3592,63241.19348,20.824,63241.19348,63275.04524,6.42506,40.27681,290.15661,-0.49539,807.93
3594,63329.14893,17.217,63329.14893,63388.05040,8.23450,67.13597,15.98303,-0.00592,53.95
3606,63275.04985,17.455,63275.04985,63335.00879,24.96566,84.92460,51.55083,-0.40271,151.76
3608,63299.17211,17.381,63299.17211,63307.18686,20.72326,28.73802,71.62442,-0.23962,206.97
3638,63184.17638,19.114,63184.17638,63245.06254,13.35931,74.24547,289.63656,-0.96823,806.50
3659,63241.31239,13.477,63241.31239,63336.99635,2.88743,98.57139,20.62467,-0.47288,66.72
3660,63248.17380,15.044,63248.16668,63248.17380,0.13834,0.14545,76.56289,-0.41492,220.55
3667,63356.98714,22.641,63356.98714,63356.99224,47.33244,47.33755,46.29186,-0.06733,137.30
3676,63239.21210,19.681,63239.21210,63274.26523,50.37731,85.43044,115.93227,-0.81205,328.81
3683,63179.08047,20.068,63179.08047,63179.10294,10.18201,10.20448,175.33638,-0.98694,492.18
3685,63304.21187,14.727,63304.21187,63356.99684,4.44154,57.22651,34.03993,-0.12144,103.61
3692,63241.31138,14.613,63241.31138,63329.02152,6.40174,94.11188,33.21275,-0.49452,101.34
3699,63330.34914,21.359,63330.34914,63337.33545,67.63253,74.61884,154.80957,-0.32897,435.73
3700,63328.32712,17.364,63328.32712,63330.20970,0.40061,2.28319,318.00430,0.03230,884.51
3726,63247.10827,21.105,63247.10827,63247.10878,5.68603,5.68654,346.27900,-0.45461,962.27
3742,63161.27069,17.695,63161.27069,63243.06650,4.13629,85.93210,308.33856,-1.11623,857.93
3746,63276.27064,20.990,63276.27064,63327.06542,31.17562,81.97041,90.06158,-0.43245,257.67
3758,63210.18522,19.135,63210.18522,63273.04613,20.50731,83.36821,334.02524,-0.80539,928.57
3759,63239.21261,17.966,63239.21261,63278.31350,56.22884,95.32973,59.42830,-0.85960,173.43
3763,63179.24609,17.027,63179.24609,63241.22204,1.83741,63.81336,89.52854,-0.90749,256.20
3783,63179.09937,19.137,63179.09937,63190.04272,8.98767,19.93102,81.42800,-0.97505,233.93
3795,63239.23508,21.001,63239.23508,63300.21524,13.40821,74.38838,235.11242,-0.55166,656.56
3804,63179.25598,20.815,63179.25598,63210.17451,20.05423,50.97276,7.25201,-1.09121,29.94
3805,63159.11740,15.877,63159.11740,63245.07477,2.45080,88.40817,56.68114,-1.12207,165.87
3808,63330.25413,20.496,63330.25413,63337.24307,50.99395,57.98289,336.84611,-0.23507,936.33
3811,63182.04589,17.101,63182.04589,63190.05631,6.85131,14.86172,49.52029,-0.92734,146.18
3825,63241.21694,21.181,63241.21694,63249.25286,9.69624,17.73216,196.19386,-0.51562,549.53
3849,63241.24105,17.204,63241.24105,63335.01641,3.56528,97.34064,101.99010,-0.47747,290.47
3863,63330.33569,16.577,63330.33569,63367.25097,1.33549,38.25077,123.73563,0.03816,350.27
3867,63328.36607,19.226,63328.36607,63333.36905,18.65301,23.65598,92.65953,-0.06701,264.81
3876,63184.17587,10.941,63184.17587,63245.08496,19.76962,80.67871,0.69469,-1.03296,11.91
3881,63299.17415,21.171,63299.17415,63305.16425,2.78033,8.77043,329.25573,-0.14000,915.45
3889,63278.29807,17.417,63278.29807,63335.15860,43.12134,99.98187,91.71807,-0.49286,262.22
3909,63153.16402,18.480,63153.16402,63161.13564,0.47737,8.44899,295.15864,-1.17500,821.69
3920,63239.21668,18.535,63239.21668,63278.34469,43.62625,82.75426,78.42143,-0.75994,225.66
3939,63276.26756,21.872,63276.26756,63276.26911,15.97934,15.98090,33.55856,-0.34299,102.29
3944,63188.20598,21.464,63188.20598,63244.11404,26.77800,82.68606,64.01321,-1.06554,186.04
3947,63269.17615,16.020,63269.17615,63304.07424,11.98324,46.88133,32.80732,-0.36096,100.22
3956,63303.28203,21.251,63303.28203,63330.37111,40.74369,67.83277,356.06806,-0.33000,989.19
3969,63269.17767,15.942,63269.17767,63335.00625,3.44623,69.27481,51.60320,-0.31166,151.91
3978,63241.31544,20.126,63241.31544,63275.17455,15.67320,49.53230,177.65430,-0.55284,498.55
4018,63159.11791,13.305,63159.11791,63245.07477,2.32843,88.28529,31.58560,-1.12053,96.86
4025,63239.19691,23.265,63239.19691,63269.11643,57.98809,87.90761,340.88122,-0.87455,947.42
4026,63271.26175,22.255,63271.26175,63299.18848,19.31732,47.24405,234.70644,-0.39172,655.44
4030,63269.16749,22.531,63269.16749,63275.15724,13.71479,19.70454,183.91577,-0.37112,515.77
4033,63273.22035,18.563,63273.22035,63327.07104,7.34153,61.19221,196.61022,-0.31082,550.68
4069,63271.23919,15.707,63271.23919,63338.10938,11.10472,77.97490,65.16355,-0.34388,189.20
4079,63333.35737,21.879,63333.35737,63366.36931,55.56989,88.58183,162.24964,-0.24333,456.19
4087,63249.30174,20.706,63249.30174,63301.17679,11.42299,63.29804,222.12825,-0.47622,620.85
4092,63182.04691,17.901,63182.04691,63182.05252,0.66962,0.67523,300.93159,-0.87312,837.56
4094,63301.25361,14.225,63301.25361,63388.06221,0.44011,87.24870,78.93783,-0.11572,227.08
4095,63329.15815,21.872,63329.15815,63365.98517,37.60794,74.43497,116.35462,-0.16671,329.98
4105,63278.32368,21.591,63278.32368,63329.20175,39.01063,89.88870,34.37403,-0.46745,104.53
4108,63239.22989,18.666,63239.22989,63332.18550,5.91202,98.86763,329.51755,-0.50440,916.17
4110,63304.20982,21.679,63304.20982,63304.21033,3.44777,3.44828,115.78404,-0.11600,328.41
4119,63367.24637,18.742,63367.24637,63417.12121,22.19523,72.07007,174.07799,0.12595,488.71
4127,63327.17933,20.396,63327.17933,63367.08571,15.94748,55.85385,172.53842,-0.05872,484.48
4132,63239.21719,20.577,63239.21719,63278.34521,49.18755,88.31557,153.87451,-0.80263,433.15
4141,63306.02139,17.285,63306.02139,63334.06381,1.60239,29.64482,190.43037,-0.09596,533.68
4146,63332.34606,15.193,63332.34606,63332.34708,31.71343,31.71445,11.24675,-0.11671,40.93
4152,63239.11357,19.673,63239.11357,63241.08897,8.09645,10.07185,157.68964,-0.51878,443.65
4154,63241.31290,21.697,63241.31290,63249.25744,11.29410,19.23864,209.11369,-0.52505,585.06
4170,63179.25188,22.598,63179.25188,63184.15488,5.93057,10.83357,346.32517,-0.94456,962.39
4174,63180.20983,19.380,63180.20983,63249.11955,10.86019,79.76990,284.05918,-0.98249,791.16
4178,63276.30256,19.558,63276.30256,63329.18168,7.58887,60.46799,235.43539,-0.29463,657.45
4185,63185.24940,17.080,63185.24940,63277.11865,0.65372,92.52297,290.46040,-0.84625,808.77
4187,63336.33737,20.071,63336.33737,63367.20521,19.31974,50.18757,48.20963,-0.02716,142.58
4188,63184.17123,19.751,63184.17123,63211.06123,19.17242,46.06242,25.05996,-1.02669,78.91
4194,63150.08019,18.751,63150.08019,63213.12937,5.79580,68.84498,100.72648,-1.31904,287.00
4202,63184.15848,17.675,63184.15848,63243.06139,11.42985,70.33277,38.09323,-0.95009,114.76
4207,63274.26100,19.358,63274.26100,63302.33441,71.92576,99.99918,22.18464,-0.71038,71.01
4248,63161.28237,16.837,63161.28237,63244.13289,9.31001,92.16053,70.47778,-1.18522,203.81
4257,63337.25643,19.526,63337.25643,63337.25745,3.36861,3.36963,167.46053,0.06483,470.52
4264,63241.31036,21.270,63241.31036,63298.13629,11.75360,68.57953,246.91223,-0.52797,689.01
4266,63179.24558,22.256,63179.24558,63180.20264,2.52736,3.48442,152.24981,-0.91363,428.69
4277,63188.08557,17.841,63188.08557,63245.06408,3.54971,60.52822,308.42521,-0.84674,858.17
4292,63278.17416,17.155,63278.17416,63327.07154,19.26878,68.16617,26.97181,-0.35100,84.17
4296,63327.17272,21.345,63327.17272,63331.13091,12.80354,16.76173,160.14087,-0.04160,450.39
4304,63336.34150,16.093,63336.34150,63367.24790,3.96664,34.87305,4.39757,0.05657,22.09
4305,63241.19195,18.956,63241.19195,63269.18325,5.13857,33.12987,45.22502,-0.48745,134.37
4307,63328.36097,20.433,63328.36097,63332.33219,42.45245,46.42367,123.93280,-0.19797,350.82
4309,63161.12903,20.033,63161.12903,63185.04497,13.92182,37.83777,225.88059,-1.26150,631.17
4318,63182.04742,20.311,63182.04742,63190.05478,5.97133,13.97869,307.30831,-0.91938,855.10
4333,63241.12471,18.447,63241.12471,63248.17177,6.74096,13.78802,170.66024,-0.49778,479.32
4334,63241.13848,18.933,63241.13848,63247.11390,0.76462,6.74003,302.49037,-0.46098,841.85
4337,63247.22369,10.233,63247.22369,63298.02947,0.68061,51.48639,8.98118,-0.42378,34.70
4372,63301.07907,17.391,63301.07907,63306.02700,10.49511,15.44304,184.33510,-0.17205,516.92
4394,63278.29654,19.563,63278.29654,63306.16678,57.54676,85.41700,129.36205,-0.58449,365.75
4405,63151.16569,20.432,63151.16569,63161.27526,4.17403,14.28359,214.39598,-1.26539,599.59
4413,63301.34534,20.359,63301.34534,63337.24615,10.45512,46.35593,54.23499,-0.17036,159.15
4428,63274.30039,15.661,63274.30039,63337.23944,0.16750,63.10655,85.26982,-0.26391,244.49
4437,63308.12157,21.506,63308.12157,63330.26492,56.42231,78.56566,85.06444,-0.39316,243.93
4440,63218.22931,18.133,63218.22931,63301.15820,16.32073,99.24962,14.71320,-0.71345,50.46
4446,63357.33509,21.288,63357.33509,63366.38776,28.90762,37.96029,137.28560,0.03503,387.54
4455,63185.25816,21.567,63185.25816,63210.18165,16.12360,41.04709,120.33843,-0.98461,340.93
4469,63244.24242,15.579,63244.24242,63307.27931,23.41698,86.45387,84.77106,-0.58399,243.12
4471,63161.13564,18.203,63161.13564,63185.05923,9.16536,33.08895,100.30196,-1.18525,285.83
4472,63247.10980,19.970,63247.10980,63275.06419,4.37391,32.32831,233.24397,-0.44666,651.42
4477,63328.30720,20.284,63328.30720,63335.23198,5.60705,12.53182,85.62074,0.00382,245.46
4484,63327.16864,20.271,63327.16864,63365.98568,21.40352,60.22057,311.20214,-0.08859,865.81
4487,63331.12066,20.013,63331.12066,63357.99158,11.61354,38.48447,40.35572,-0.01359,120.98
4490,63210.16636,19.955,63210.16636,63243.08545,34.29038,67.20948,188.97195,-0.92118,529.67
4506,63329.14281,19.008,63329.14281,63388.06684,10.50742,69.43145,148.19605,-0.01834,417.54
