sid,peak_mjd,peak_mag,first_det_mjd,last_det_mjd,rise_time_days,fade_time_days,ra,dec,distance_Mpc
552,62482.30208,19.717,62482.30208,62510.28210,23.93952,51.91954,65.13359,0.44049,189.12
554,62161.32889,23.473,62161.32889,62183.32116,48.42277,70.41504,16.07367,0.23942,54.20
557,61650.33009,22.053,61650.33009,61678.15112,64.35180,92.17283,176.47112,-0.05153,495.30
590,61372.15200,21.003,61372.15200,61374.16825,60.21943,62.23568,333.88577,-0.20302,928.19
598,62468.27503,20.306,62468.27503,62526.16080,15.53456,73.42033,353.45014,0.43709,981.99
650,61616.32029,20.700,61616.32029,61619.34002,78.01941,81.03913,144.48800,-0.07770,407.34
673,62069.30501,21.684,62069.30501,62069.32751,98.76633,98.78883,252.31716,0.15984,703.87
708,62120.14461,21.064,62120.14461,62143.12970,6.89736,29.88246,157.81905,0.23962,444.00
720,61790.31499,20.685,61790.31499,61803.21746,81.85762,94.76009,184.58354,0.01559,517.60
777,61357.29985,20.775,61357.29985,61402.16007,51.36579,96.22600,58.58765,-0.20637,171.12
794,61616.15887,14.102,61616.15887,61616.15931,40.18618,40.18663,10.74052,-0.05702,39.54
845,61616.32297,20.808,61616.32297,61682.15937,33.59927,99.43567,320.27631,-0.05331,890.76
853,61421.22182,22.551,61421.22182,61449.05487,53.14396,80.97701,328.52979,-0.17171,913.46
854,62382.34083,22.522,62382.34083,62393.32704,25.79759,36.78380,76.37307,0.37966,220.03
871,62468.26163,14.726,62468.26163,62483.26562,26.77280,41.77679,8.33043,0.43030,32.91
873,61475.30804,19.277,61475.30804,61495.23106,73.84560,93.76862,135.77208,-0.15318,383.37
874,61016.07000,24.284,61016.07000,61029.29186,49.44135,62.66321,258.95251,-0.40148,722.12
881,61109.33375,24.459,61110.09535,61113.28348,79.56428,82.75241,216.63891,-0.36374,605.76
889,62202.04445,19.625,62202.04445,62213.02515,21.58190,32.56260,246.44235,0.27771,687.72
890,61476.06920,22.469,61476.06920,61497.13568,30.78223,51.84871,122.21199,-0.12893,346.08
894,62425.32673,21.289,62425.32673,62495.12782,24.80544,94.60653,271.26164,0.40574,755.97
932,61711.29475,17.788,61711.29475,61743.23922,62.18676,94.13123,145.74779,-0.01692,410.81
953,61322.32168,21.376,61322.32168,61332.31024,69.18645,79.17501,58.05146,-0.23602,169.64
963,61699.33568,21.365,61699.33568,61735.23567,63.81453,99.71452,45.23899,-0.02437,134.41
1007,62468.25851,23.259,62468.25851,62483.27856,68.29806,83.31811,114.89634,0.40540,325.96
1023,61525.08396,19.324,61525.08396,61553.02542,4.36570,32.30716,191.30897,-0.08736,536.10
1052,61643.05856,23.786,61643.05856,61647.10592,10.53200,14.57936,99.05491,-0.02601,282.40
1068,61765.14790,18.022,61765.14790,61765.14834,57.60819,57.60864,8.36193,0.01509,33.00
1078,62468.17356,19.880,62468.17356,62527.06893,18.30015,77.19551,227.59290,0.43536,635.88
1098,61449.05941,20.496,61449.05941,61449.05986,45.82185,45.82230,309.80517,-0.15220,861.96
1107,62128.30101,23.075,62128.30101,62143.20824,49.29845,64.20568,140.42253,0.22035,396.16
1108,61020.29991,20.038,61020.29991,61030.29204,4.24775,14.23989,359.49943,-0.37224,998.62
1120,60992.18985,24.109,60992.18985,60994.16643,62.81576,64.79234,238.84317,-0.42376,666.82
1139,62176.31032,21.405,62176.31032,62203.21420,70.34237,97.24626,242.01520,0.23551,675.54
1177,61789.07931,21.822,61789.07931,61790.06789,19.26874,20.25732,132.44556,0.04922,374.23
1187,61913.26731,21.546,61913.26731,61913.26775,3.87188,3.87232,356.53984,0.12599,990.48
1213,62381.30514,22.000,62381.30514,62393.25817,44.58324,56.53627,138.73301,0.36800,391.52
1218,61845.35283,17.447,61845.35283,61887.35812,3.81762,45.82292,243.59486,0.08860,679.89
1227,62526.15502,15.362,62526.15502,62585.02507,0.38906,59.25911,171.39303,0.48172,481.33
1272,61845.35585,20.739,61845.35585,61845.37379,18.92197,18.93991,143.10901,0.08030,403.55
1295,61968.06226,17.069,61968.06226,62006.02214,16.79947,54.75935,136.29340,0.14915,384.81
1310,61802.34907,21.164,61802.34907,61805.31817,94.60435,97.57344,141.29450,0.01520,398.56
1312,62058.28057,18.938,62058.28057,62069.32573,11.51910,22.56426,208.43191,0.20229,583.19
1317,61802.34460,23.145,61802.34460,61805.31457,81.07119,84.04116,9.55168,0.02261,36.27
1340,61509.32134,19.218,61509.32134,61541.32658,66.92235,98.92759,36.39822,-0.13053,110.10
1343,61446.06591,20.285,61446.06591,61519.03272,17.50476,90.47157,203.18136,-0.13818,568.75
1366,62033.35442,16.957,62033.35442,62097.27469,19.19542,83.11568,77.15751,0.18409,222.18
1372,62202.03955,19.681,62202.03955,62213.02738,38.86069,49.84851,145.79786,0.26788,410.94
1426,61414.16627,19.469,61414.16627,61414.16671,9.90504,9.90548,32.31116,-0.15163,98.86
1434,61288.10791,22.877,61288.10791,61288.10836,27.80871,27.80916,74.09513,-0.23199,213.76
1435,61557.39782,20.333,61557.39782,61594.30172,57.99398,94.89788,351.26497,-0.09909,975.98
1454,61236.38253,19.594,61236.38253,61290.14701,44.73271,98.49718,125.24428,-0.27081,354.42
1460,61763.12243,21.860,61763.12243,61789.06903,3.82289,29.76950,277.47836,0.04345,773.07
1485,61557.40050,16.416,61557.40050,61622.22948,11.96941,76.79840,18.30005,-0.07378,60.33
1517,61845.35884,24.033,61845.35884,61845.36482,71.73242,71.73840,344.17680,0.05131,956.49
1542,61857.32024,19.608,61857.32024,61886.26155,43.94953,72.89084,129.89180,0.07312,367.20
1555,61878.37561,20.258,61878.37561,61913.26418,11.74648,46.63504,274.73598,0.10241,765.52
1568,61446.06456,22.802,61446.06456,61494.01969,37.79037,85.74550,171.79223,-0.14941,482.43
1589,61913.26418,19.194,61913.26418,61968.04262,42.92539,97.70383,61.12799,0.10446,178.10
1590,62387.32645,17.086,62387.32645,62468.17934,11.76499,92.61789,70.26679,0.39090,203.23
1592,61497.08702,23.144,61497.08702,61499.00779,6.80528,8.72605,341.74567,-0.10411,949.80
1607,62387.32956,21.777,62387.32956,62426.33037,2.19208,41.19289,95.25514,0.39659,271.95
1613,61152.36425,18.850,61152.36425,61174.35206,64.29354,86.28134,136.19449,-0.33023,384.53
1621,61857.31622,24.510,61862.34743,61862.34832,52.09098,52.09187,186.80927,0.07141,523.73
1627,61216.32079,17.016,61216.32079,61232.36780,49.67679,65.72380,67.98111,-0.28506,196.95
1659,61643.28462,21.386,61643.28462,61654.24628,85.47368,96.43534,12.64205,-0.06698,44.77
1733,62035.01542,23.278,62035.01542,62036.07351,6.62819,7.68628,92.74054,0.19202,265.04
1744,61968.06181,21.063,61968.06181,62005.03710,6.12985,43.10514,255.60608,0.15506,712.92
1745,61386.30304,22.957,61386.30304,61411.26747,20.29244,45.25688,228.80173,-0.17286,639.20
1755,61789.06635,24.373,61789.06635,61789.06679,25.61699,25.61744,208.29935,0.04573,582.82
1768,61831.32771,20.542,61831.32771,61856.36233,62.30563,87.34025,47.71515,0.04879,141.22
1786,61236.38433,21.757,61236.38433,61290.14608,18.33604,72.09778,118.87247,-0.25584,336.90
1793,61089.31392,21.671,61089.31392,61118.27442,2.66058,31.62108,248.00452,-0.33105,692.01
1798,61535.32290,22.037,61535.32290,61558.23420,16.16719,39.07849,199.54281,-0.08822,558.74
1822,62102.25355,19.874,62102.25355,62115.18959,74.07438,87.01042,190.31671,0.19191,533.37
1863,61355.21197,22.222,61355.21197,61402.12382,15.46627,62.37812,189.63836,-0.18749,531.51
1888,61283.08262,20.645,61283.08262,61293.00577,9.40361,19.32677,306.18752,-0.22446,852.02
1898,61992.99679,23.149,61992.99679,62003.08407,64.55288,74.64017,23.38084,0.13652,74.30
1904,61998.06935,24.000,61998.06935,62003.06449,66.39901,71.39414,218.36388,0.13830,610.50
1931,61709.12560,18.660,61709.12560,61711.08168,2.93488,4.89096,219.74548,0.01435,614.30
1934,61288.11108,20.423,61288.11108,61297.08232,3.57290,12.54414,256.21410,-0.21836,714.59
1972,62068.09005,21.243,62068.09005,62135.04643,25.39144,92.34782,263.92481,0.20002,735.79
1975,61622.00122,19.858,61622.00122,61622.00166,8.12390,8.12434,79.04865,-0.03623,227.38
1989,62005.02507,20.268,62005.02507,62005.03265,11.93302,11.94059,54.21538,0.17236,159.09
1998,61418.26830,21.017,61418.26830,61435.30687,3.67877,20.71735,304.45178,-0.14591,847.24
2013,61728.17593,23.481,61728.17593,61730.27693,8.94417,11.04517,158.78787,0.02149,446.67
2020,62468.26029,20.077,62468.26029,62468.26208,90.01987,90.02166,234.48060,0.39249,654.82
2041,60998.31713,23.684,60998.31713,61000.29005,97.62910,99.60202,283.52001,-0.44107,789.68
2052,61654.23821,20.571,61654.23821,61673.19524,3.63342,22.59044,162.90286,-0.01610,457.98
2057,62126.25869,21.575,62126.25869,62126.25913,8.67165,8.67209,170.95566,0.24207,480.13
2062,61886.37328,21.327,61886.37328,61891.39734,69.09094,74.11500,181.46301,0.07527,509.02
2063,61008.26226,22.713,61008.26226,61025.22740,79.49726,96.46241,32.65264,-0.42412,99.79
2074,62510.28700,17.039,62510.28700,62585.01660,18.67238,93.40197,140.36021,0.46073,395.99
2089,61232.01752,19.796,61232.01752,61293.00577,10.14819,71.13644,167.94333,-0.25367,471.84
2096,62097.26930,17.310,62097.26930,62149.18501,24.10256,76.01827,14.03258,0.21708,48.59
2113,61372.14921,20.056,61372.14921,61374.16735,97.60384,99.62198,220.71939,-0.22397,616.98
2117,61728.16688,14.260,61728.16688,61730.12878,21.26023,23.22213,14.24168,0.01474,49.16
2121,61557.39375,14.334,61557.39375,61594.32151,46.31548,83.24324,11.81160,-0.09267,42.48
2140,62526.17238,22.187,62526.17238,62585.02150,25.82664,84.67576,322.38165,0.46607,896.55
2183,62480.16260,18.846,62480.16260,62511.08792,24.60442,55.52974,51.15741,0.43879,150.68
2188,62049.12364,20.692,62049.12364,62049.13266,55.85337,55.86239,94.84175,0.17246,270.81
2191,62102.25267,18.819,62102.25267,62143.21316,7.50459,48.46508,202.99047,0.22920,568.22
2203,61143.21557,22.633,61143.21557,61173.15404,33.51118,63.44964,66.95079,-0.31772,194.11
2215,61654.24717,17.462,61654.24717,61734.08843,4.09110,83.93235,31.59338,-0.01635,96.88
2268,61857.01552,23.111,61857.01552,61857.01700,14.68570,14.68718,260.43529,0.08904,726.20
2310,61616.31895,18.014,61616.31895,61700.07260,1.83350,85.58715,358.20339,-0.03590,995.06
2314,62068.25698,21.704,62068.25698,62069.32573,5.68532,6.75407,126.76337,0.21114,358.60
2389,61650.32472,15.326,61650.32472,61678.26352,48.08890,76.02770,25.87038,-0.04261,81.14
2415,61675.30520,16.729,61675.30520,61743.24456,26.72581,94.66517,38.62334,-0.01721,116.21
2419,62482.26932,21.876,62482.26932,62510.28210,58.37602,86.38880,335.32629,0.41972,932.15
2436,61837.33467,23.028,61837.33467,61862.34248,55.57772,80.58553,211.50784,0.05577,591.65
2441,62097.28187,22.293,62097.28187,62097.28232,29.45361,29.45406,57.74016,0.21408,168.79
2448,61443.18306,22.927,61443.18306,61497.08881,22.11105,76.01680,209.87217,-0.14232,587.15
2450,61552.02781,18.643,61552.02781,61616.15130,4.44676,68.57025,236.64023,-0.07260,660.76
2522,61346.13319,21.244,61346.13319,61385.06517,30.01431,68.94629,132.51358,-0.20068,374.41
2529,61735.22926,23.746,61735.22926,61743.24189,14.02485,22.03748,227.26293,0.02257,634.97
2537,61968.05691,20.106,61968.05691,62005.03042,54.76737,91.74089,135.82146,0.12815,383.51
2540,60981.28219,19.864,60981.28219,60998.23626,81.38941,98.34347,182.58844,-0.44155,512.12
2544,61322.31985,19.796,61322.31985,61332.30930,70.79118,80.78063,189.91615,-0.23692,532.27
2578,62068.09005,15.411,62068.09005,62135.03597,16.88283,83.82875,44.02423,0.20477,131.07
2603,62449.29099,20.169,62449.29099,62511.07457,21.81955,83.60313,271.24579,0.42186,755.93
2624,62036.01729,19.889,62036.01729,62038.05956,7.43316,9.47543,205.63675,0.19213,575.50
2647,61643.05856,21.951,61643.05856,61675.00793,39.43848,71.38784,287.54994,-0.04185,800.76
2659,61594.30756,21.960,61594.30756,61616.32526,72.87386,94.89155,81.27907,-0.08697,233.52
2667,62068.08916,15.869,62068.08916,62135.06138,13.45543,80.42765,25.24120,0.20669,79.41
2678,61209.22596,21.652,61209.22596,61232.13480,2.58144,25.49029,268.43328,-0.26230,748.19
2714,62102.25267,20.897,62102.25267,62143.21316,23.57943,64.53992,309.80288,0.22017,861.96
2761,61152.37185,19.946,61152.37185,61173.14059,2.81318,23.58192,330.87948,-0.29483,919.92
2767,61150.36241,21.469,61150.36241,61211.24111,36.59686,97.47556,243.12401,-0.31538,678.59
2770,62128.23836,21.525,62128.23836,62149.19709,17.18930,38.14803,58.24168,0.23838,170.16
2782,62161.33112,22.922,62161.33112,62176.32197,79.84733,94.83818,229.60441,0.22174,641.41
2783,61735.23238,23.622,61735.23238,61744.13660,22.03516,30.93937,126.50791,0.01819,357.90
2787,61560.33121,19.040,61560.33121,61645.13515,2.63948,87.44342,194.10059,-0.06705,543.78
2795,61846.02101,22.042,61846.02101,61847.03234,20.89303,21.90436,208.67930,0.07958,583.87
2801,61322.31896,24.755,61322.31896,61332.30885,46.91723,56.90713,177.28665,-0.22349,497.54
2802,62236.16321,14.039,62236.16321,62236.16544,24.94128,24.94351,22.06946,0.29527,70.69
2819,61285.07226,23.525,61285.07226,61288.09670,12.50067,15.52510,332.39252,-0.22508,924.08
2869,62335.34501,13.698,62335.34501,62393.25861,4.13327,62.04687,13.04004,0.36477,45.86
2886,62482.29985,18.733,62482.29985,62510.27943,63.47619,91.45577,8.72257,0.41668,33.99
2894,61445.28354,21.221,61445.28354,61495.13739,47.22931,97.08316,355.21135,-0.15507,986.83
2907,61728.21103,16.208,61728.21103,61730.31382,70.06862,72.17141,20.73638,-0.01197,67.03
2987,61553.02542,19.160,61553.02542,61553.02586,40.33456,40.33501,197.59953,-0.09178,553.40
2990,62526.17238,20.189,62526.17238,62585.02150,9.38729,68.23641,284.71145,0.47618,792.96
3008,61802.34234,15.237,61802.34234,61802.34278,85.74200,85.74244,28.62200,0.02005,88.71
3025,62381.30470,22.131,62381.30470,62393.31810,45.45076,57.46417,50.86414,0.36749,149.88
3040,61210.39027,15.287,61210.39027,61288.05097,0.35844,78.01914,136.69896,-0.26038,385.92
3126,61382.05729,21.031,61382.05729,61385.07061,75.01890,78.03222,195.02589,-0.20576,546.32
3134,61357.30030,21.879,61357.30030,61360.24592,85.35999,88.30562,259.69280,-0.22544,724.16
3150,61382.05684,10.527,61382.05684,61385.07016,37.67435,40.68767,0.29686,-0.18490,10.82
3162,62382.33817,21.128,62382.33817,62426.32993,18.79532,62.78707,51.32566,0.38379,151.15
3163,61709.12873,20.424,61709.12873,61711.08123,15.50335,17.45586,257.37275,0.00746,717.78
3166,61802.34505,15.326,61802.34505,61834.23787,50.15575,82.04857,34.62876,0.03956,105.23
3204,61699.33748,21.306,61699.33748,61763.12108,29.96850,93.75210,334.16591,-0.00582,928.96
3208,62468.26835,18.634,62468.26835,62557.04542,6.77061,95.54768,39.41544,0.44239,118.39
3228,61372.14967,21.816,61372.14967,61414.16538,36.45445,78.47016,233.31381,-0.18975,651.61
3230,61355.21242,19.687,61355.21242,61402.11961,2.66852,49.57571,158.16602,-0.18036,444.96
3233,61230.13336,16.053,61230.13336,61293.00577,12.27783,75.15024,35.97545,-0.25595,108.93
3235,61831.32771,17.113,61831.32771,61878.27360,34.98105,81.92694,47.71667,0.06378,141.22
3242,61837.33467,19.692,61837.33467,61886.26200,41.62041,90.54774,330.89756,0.06343,919.97
3292,61004.05162,19.723,61004.05162,61028.26272,69.35805,93.56915,208.44958,-0.42056,583.24
3297,61549.02074,18.100,61549.02074,61555.06427,4.71730,10.76083,178.91264,-0.07440,502.01
3306,61237.01008,20.307,61237.01008,61237.01053,88.30673,88.30718,22.27877,-0.29532,71.27
3317,61979.17282,13.343,61979.17282,62005.05244,2.71955,28.59917,36.64296,0.16312,110.77
3328,61377.06894,19.256,61377.06894,61382.07347,3.26319,8.26772,182.33039,-0.16853,511.41
3335,62480.16394,18.556,62480.16394,62480.16528,51.18336,51.18470,126.48589,0.42277,357.84
3373,62563.14065,20.091,62563.14065,62585.01704,44.95713,66.83352,58.74414,0.47704,171.55
3391,61377.07028,23.504,61377.07028,61385.07195,46.59044,54.59211,251.50808,-0.19265,701.65
3408,61616.32029,21.201,61616.32029,61682.15755,16.28923,82.12649,182.15118,-0.04382,510.92
3421,61837.33960,21.468,61837.33960,61886.17069,12.58208,61.41317,123.21687,0.07938,348.85
3422,62036.07351,19.691,62036.07351,62038.04752,3.66304,5.63705,237.24146,0.19427,662.41
3454,61509.32537,22.417,61509.32537,61541.32837,9.37685,41.37986,356.71170,-0.09879,990.96
3469,61476.08619,20.119,61476.08619,61499.00779,3.25561,26.17722,348.03503,-0.11373,967.10
3473,61802.35130,20.529,61802.35130,61857.05235,18.11034,72.81139,147.42084,0.05713,415.41
3547,61016.25663,19.892,61016.25663,61031.19939,2.45362,17.39638,359.15327,-0.37357,997.67
3552,61857.31489,21.398,61857.31489,61878.37472,44.46696,65.52679,123.85338,0.07284,350.60
3558,61856.35738,20.229,61856.35738,61878.36040,24.50601,46.50903,224.16888,0.08328,626.46
3570,61522.20847,22.537,61522.20847,61595.12567,13.90053,86.81773,274.30134,-0.09419,764.33
3571,62038.13056,16.625,62038.13056,62077.07740,2.19431,41.14115,50.56206,0.19624,149.05
3574,61802.35041,20.316,61802.35041,61805.31951,79.34082,82.30992,116.03510,0.02356,329.10
3585,61645.13963,24.325,61645.13963,61645.14008,16.72028,16.72073,288.25667,-0.02826,802.71
3620,61837.32886,23.635,61837.32886,61886.17293,45.55125,94.39532,223.85210,0.06127,625.59
3630,62049.12215,16.819,62049.12215,62049.13567,7.76728,7.78080,38.29993,0.19926,115.32
3632,61402.14845,20.732,61402.14845,61446.05188,55.25544,99.15887,215.58901,-0.18350,602.87
3653,61968.05780,21.747,61968.05780,62005.03354,28.76177,65.73751,73.13385,0.14252,211.12
3692,62468.25851,16.094,62468.25851,62483.27856,75.41864,90.43869,33.21275,0.40116,101.34
3693,61789.07931,23.927,61789.07931,61790.06611,16.36117,17.34797,195.31587,0.05081,547.12
3709,61650.33368,23.240,61650.33368,61654.33662,85.85643,89.85937,264.31022,-0.06333,736.85
3717,60992.13629,24.068,60992.13629,60992.13718,82.41808,82.41897,288.64865,-0.43560,803.78
3719,61372.10262,19.609,61372.10262,61402.13285,3.37332,33.40354,171.07466,-0.17135,480.46
3740,60992.29653,23.669,60992.29653,60992.29742,99.47475,99.47564,76.02974,-0.44584,219.08
3827,61525.36990,17.523,61525.36990,61558.23107,63.71492,96.57609,118.02313,-0.11990,334.56
3835,62412.31830,17.537,62412.31830,62449.27897,2.00562,38.96629,158.34719,0.41158,445.45
3861,61475.31127,21.504,61475.31127,61499.23917,51.50459,75.43249,10.15903,-0.14081,37.94
3878,62143.10831,17.579,62143.10831,62143.10876,66.76367,66.76411,7.19277,0.21886,29.78
3907,61878.16687,22.427,61878.16687,61920.12893,33.74321,75.70527,317.24396,0.09019,882.42
3932,62449.28164,19.147,62449.28164,62527.06270,3.38644,81.16750,183.65987,0.43295,515.06
3937,61435.06745,20.774,61435.06745,61435.06790,27.21409,27.21454,233.67658,-0.14964,652.61
3947,62128.23337,16.278,62128.23337,62213.02559,7.65952,92.45175,32.80732,0.24375,100.22
3975,62161.32621,19.630,62161.32621,62210.34476,48.08324,97.10179,72.83110,0.23961,210.29
3989,61763.13001,20.238,61763.13001,61790.06611,4.89961,31.83572,358.65542,0.04287,996.30
4021,62381.30514,18.172,62381.30514,62449.14484,14.59964,82.43934,69.61873,0.38566,201.45
4022,61382.05729,23.674,61382.05729,61385.07061,58.63475,61.64807,113.35625,-0.19660,321.73
4034,62049.14468,14.629,62049.14468,62049.16269,3.00948,3.02749,44.64713,0.20194,132.78
4047,62387.32645,20.796,62387.32645,62393.33061,81.40537,87.40953,95.42782,0.34998,272.43
4058,61837.33602,22.422,61837.33602,61862.33215,24.64117,49.63730,142.24153,0.07275,401.16
4070,62176.30002,21.344,62176.30002,62183.32608,90.37698,97.40305,141.42882,0.22424,398.93
4075,62102.25311,23.659,62102.25311,62115.18870,67.53385,80.46944,146.37533,0.19556,412.53
4103,62176.32014,22.782,62176.32014,62203.22712,70.82571,97.73270,110.10141,0.23525,312.78
4115,62181.17053,20.734,62181.17053,62208.11714,14.36192,41.30853,96.43522,0.26994,275.20
4150,61051.11164,20.017,61051.11164,61078.05185,65.32689,92.26711,89.99523,-0.39011,257.49
4157,61999.30942,17.787,61999.30942,61999.33082,61.76087,61.78227,25.59146,0.14156,80.38
4160,62068.08916,22.369,62068.08916,62068.09005,54.44716,54.44805,188.56165,0.18380,528.54
4166,61834.00818,13.656,61834.00818,61838.00485,62.45676,66.45343,6.98621,0.05017,29.21
4190,61837.33781,15.154,61837.33781,61885.23742,4.12608,52.02569,29.07783,0.08403,89.96
