sid,n_filters_detected
21793,2
21794,1
21795,0
21796,4
21797,3
21798,0
21799,2
21800,0
21801,0
21802,0
21803,0
21804,3
21805,0
21806,0
21807,2
21808,5
21809,1
21810,0
21811,3
21812,0
21813,1
21814,0
21815,4
21816,0
21817,0
21818,0
21819,4
21820,0
21821,5
21822,0
21823,2
21824,5
21825,0
21826,3
21827,0
21828,0
21829,0
21830,0
21831,4
21832,3
21833,6
21834,1
21835,0
21836,0
21837,2
21838,1
21839,3
21840,1
21841,3
21842,0
21843,0
21844,0
21845,3
21846,1
21847,2
21848,4
21849,4
21850,0
21851,5
21852,0
21853,3
21854,1
21855,4
21856,4
21857,0
21858,2
21859,0
21860,0
21861,1
21862,1
21863,0
21864,0
21865,0
21866,0
21867,0
21868,0
21869,0
21870,2
21871,2
21872,0
21873,3
21874,0
21875,0
21876,0
21877,1
21878,1
21879,0
21880,0
21881,0
21882,0
21883,0
21884,5
21885,4
21886,0
21887,0
21888,0
21889,2
21890,2
21891,3
21892,0
21893,0
21894,0
21895,0
21896,0
21897,1
21898,0
21899,5
21900,0
21901,0
21902,0
21903,3
21904,4
21905,0
21906,0
21907,0
21908,4
21909,0
21910,0
21911,0
21912,0
21913,0
21914,5
21915,4
21916,4
21917,1
21918,1
21919,0
21920,3
21921,0
21922,2
21923,4
21924,2
21925,2
21926,0
21927,0
21928,3
21929,2
21930,0
21931,2
21932,0
21933,0
21934,0
21935,4
21936,4
21937,0
21938,0
21939,0
21940,2
21941,5
21942,0
21943,5
21944,0
21945,0
21946,3
21947,0
21948,0
21949,0
21950,0
21951,3
21952,3
21953,2
21954,1
21955,2
21956,1
21957,0
21958,0
21959,0
21960,0
21961,2
21962,4
21963,4
21964,3
21965,0
21966,0
21967,0
21968,2
21969,0
21970,0
21971,1
21972,0
21973,3
21974,0
21975,0
21976,3
21977,4
21978,1
21979,0
21980,6
21981,3
21982,0
21983,0
21984,2
21985,0
21986,2
21987,0
21988,0
21989,0
21990,0
21991,0
21992,0
21993,2
21994,0
21995,0
21996,0
21997,1
21998,1
21999,0
22000,0
22001,0
22002,1
22003,0
22004,3
22005,0
22006,2
22007,0
22008,5
22009,0
22010,2
22011,3
22012,2
22013,0
22014,0
22015,4
22016,6
22017,0
22018,0
22019,0
22020,0
22021,0
22022,0
22023,0
22024,3
22025,0
22026,0
22027,0
22028,0
22029,0
22030,2
22031,0
22032,0
22033,3
22034,4
22035,0
22036,0
22037,0
22038,0
22039,0
22040,0
22041,2
22042,0
22043,1
22044,3
22045,0
22046,0
22047,3
22048,0
22049,0
22050,0
22051,1
22052,0
22053,0
22054,0
22055,1
22056,4
22057,4
22058,0
22059,0
22060,0
22061,1
22062,0
22063,0
22064,0
22065,0
22066,0
22067,2
22068,1
22069,0
22070,3
22071,4
22072,3
22073,0
22074,0
22075,0
22076,0
22077,3
22078,0
22079,6
22080,3
22081,2
22082,0
22083,3
22084,3
22085,1
22086,0
22087,0
22088,0
22089,0
22090,0
22091,5
22092,0
22093,4
22094,0
22095,0
22096,0
22097,6
22098,0
22099,0
22100,0
22101,0
22102,3
22103,0
22104,4
22105,0
22106,0
22107,0
22108,0
22109,0
22110,0
22111,0
22112,0
22113,0
22114,1
22115,1
22116,0
22117,1
22118,0
22119,3
22120,0
22121,0
22122,0
22123,0
22124,2
22125,0
22126,1
22127,3
22128,4
22129,4
22130,0
22131,0
22132,0
22133,0
22134,0
22135,5
22136,0
22137,0
22138,0
22139,0
22140,0
22141,0
22142,1
22143,0
22144,0
22145,0
22146,0
22147,0
22148,0
22149,0
22150,3
22151,0
22152,0
22153,4
22154,0
22155,0
22156,5
22157,0
22158,1
22159,0
22160,3
22161,0
22162,0
22163,3
22164,0
22165,0
22166,6
22167,0
22168,6
22169,0
22170,0
22171,3
22172,5
22173,0
22174,0
22175,5
22176,0
22177,1
22178,3
22179,4
22180,1
22181,3
22182,4
22183,1
22184,0
22185,2
22186,0
22187,1
22188,0
22189,3
22190,3
22191,0
22192,0
22193,0
22194,0
22195,0
22196,0
22197,3
22198,2
22199,5
22200,3
22201,3
22202,4
22203,4
22204,0
22205,4
22206,2
22207,2
22208,5
22209,0
22210,4
22211,0
22212,2
22213,1
22214,0
22215,0
22216,0
22217,0
22218,0
22219,4
22220,3
22221,0
22222,2
22223,0
22224,0
22225,2
22226,0
22227,0
22228,1
22229,2
22230,0
22231,0
22232,2
22233,0
22234,4
22235,0
22236,5
22237,0
22238,1
22239,4
22240,4
22241,1
22242,0
22243,2
22244,2
22245,5
22246,0
22247,0
22248,0
22249,5
22250,0
22251,4
22252,2
22253,0
22254,0
22255,2
22256,2
22257,0
22258,0
22259,1
22260,0
22261,2
22262,0
22263,0
22264,4
22265,4
22266,0
22267,2
22268,2
22269,2
22270,0
22271,3
22272,0
22273,2
22274,0
22275,0
22276,0
22277,0
22278,0
22279,0
22280,0
22281,5
22282,0
22283,0
22284,0
22285,4
22286,0
22287,4
22288,0
22289,0
22290,0
22291,3
22292,1
22293,0
22294,0
22295,2
22296,0
22297,3
22298,0
22299,1
22300,0
22301,0
22302,0
22303,1
22304,0
22305,0
22306,3
22307,6
22308,0
22309,3
22310,2
22311,2
22312,0
22313,5
22314,0
22315,1
22316,2
22317,0
22318,0
22319,1
22320,0
22321,0
22322,0
22323,0
22324,0
22325,0
22326,0
22327,0
22328,0
22329,0
22330,1
22331,0
22332,0
22333,2
22334,0
22335,5
22336,5
22337,1
22338,0
22339,6
22340,3
22341,0
22342,2
22343,0
22344,0
22345,0
22346,2
22347,0
22348,2
22349,0
22350,2
22351,0
22352,0
22353,0
22354,3
22355,2
22356,1
22357,4
22358,0
22359,0
22360,0
22361,0
22362,1
22363,0
22364,2
22365,0
22366,0
22367,1
22368,0
22369,3
22370,0
22371,0
22372,0
22373,4
22374,1
22375,2
22376,0
22377,0
22378,0
22379,0
22380,0
22381,0
22382,0
22383,0
22384,5
22385,6
22386,0
22387,0
22388,0
22389,0
22390,0
22391,0
22392,2
22393,4
22394,3
22395,4
22396,0
22397,0
22398,0
22399,0
22400,5
22401,0
22402,0
22403,5
22404,1
22405,3
22406,0
22407,0
22408,2
22409,0
22410,4
22411,0
22412,0
22413,0
22414,1
22415,0
22416,3
22417,0
22418,6
22419,3
22420,0
22421,5
22422,1
22423,0
22424,0
22425,4
22426,3
22427,0
22428,5
22429,4
22430,1
22431,0
22432,0
22433,3
22434,1
22435,5
22436,3
22437,1
22438,2
22439,0
22440,3
22441,0
22442,2
22443,4
22444,1
22445,2
22446,0
22447,1
22448,3
22449,0
22450,0
22451,0
22452,3
22453,0
22454,0
22455,0
22456,0
22457,6
22458,0
22459,4
22460,0
22461,0
22462,0
22463,0
22464,0
22465,1
22466,0
22467,0
22468,3
22469,0
22470,0
22471,5
22472,0
22473,0
22474,0
22475,0
22476,0
22477,5
22478,0
22479,0
22480,1
22481,0
22482,1
22483,5
22484,0
22485,3
22486,4
22487,3
22488,2
22489,1
22490,0
22491,4
22492,4
22493,4
22494,0
22495,0
22496,0
22497,5
22498,0
22499,3
22500,0
22501,0
22502,0
22503,0
22504,5
22505,0
22506,2
22507,1
22508,0
22509,4
22510,5
22511,3
22512,1
22513,0
22514,5
22515,1
22516,0
22517,1
22518,2
22519,0
22520,2
22521,0
22522,1
22523,0
22524,0
22525,2
22526,0
22527,1
22528,0
22529,4
22530,4
22531,2
22532,0
22533,0
22534,0
22535,0
22536,0
22537,3
22538,1
22539,1
22540,0
22541,3
22542,3
22543,3
22544,3
22545,0
22546,0
22547,4
22548,1
22549,3
22550,3
22551,0
22552,0
22553,0
22554,0
22555,1
22556,3
22557,0
22558,1
22559,2
22560,0
22561,2
22562,0
22563,4
22564,1
22565,0
22566,0
22567,5
22568,1
22569,0
22570,0
22571,0
22572,3
22573,0
22574,0
22575,0
22576,3
22577,1
22578,1
22579,0
22580,0
22581,0
22582,0
22583,1
22584,0
22585,0
22586,0
22587,0
22588,5
22589,3
22590,1
22591,0
22592,0
22593,6
22594,0
22595,0
22596,0
22597,3
22598,0
22599,2
22600,0
22601,4
22602,2
22603,0
22604,0
22605,0
22606,1
22607,4
22608,0
22609,0
22610,0
22611,4
22612,0
22613,5
22614,1
22615,3
22616,0
22617,3
22618,0
22619,5
22620,4
22621,0
22622,0
22623,2
22624,3
22625,1
22626,3
22627,3
22628,0
22629,4
22630,2
22631,0
22632,0
22633,3
22634,0
22635,2
22636,0
22637,6
22638,1
22639,4
22640,1
22641,3
22642,0
22643,0
22644,0
22645,0
22646,0
22647,0
22648,1
22649,0
22650,0
22651,0
22652,0
22653,0
22654,0
22655,1
22656,3
22657,0
22658,2
22659,0
22660,4
22661,1
22662,0
22663,0
22664,5
22665,2
22666,3
22667,2
22668,5
22669,2
22670,0
22671,0
22672,0
22673,3
22674,0
22675,0
22676,0
22677,0
22678,0
22679,0
22680,5
22681,2
22682,1
22683,0
22684,3
22685,0
22686,0
22687,1
22688,0
22689,2
22690,0
22691,0
22692,0
22693,4
22694,0
22695,0
22696,1
22697,1
22698,0
22699,0
22700,0
22701,0
22702,0
22703,0
22704,0
22705,2
22706,2
22707,4
22708,1
22709,2
22710,0
22711,0
22712,0
22713,0
22714,4
22715,2
22716,0
22717,3
22718,1
22719,4
22720,4
22721,2
22722,0
22723,3
22724,0
22725,0
22726,0
22727,0
22728,0
22729,0
22730,3
22731,0
22732,3
22733,0
22734,0
22735,3
22736,0
22737,1
22738,3
22739,0
22740,0
22741,0
22742,0
22743,0
22744,0
22745,0
22746,5
22747,1
22748,0
22749,3
22750,0
22751,0
22752,0
22753,4
22754,1
22755,1
22756,6
22757,0
22758,0
22759,0
22760,0
22761,2
22762,5
22763,3
22764,3
22765,2
22766,0
22767,0
22768,0
22769,0
22770,0
22771,0
22772,5
22773,3
22774,2
22775,1
22776,2
22777,1
22778,2
22779,0
22780,0
22781,0
22782,0
22783,2
22784,0
22785,2
22786,3
22787,0
22788,3
22789,3
22790,0
22791,0
22792,0
22793,0
22794,0
22795,1
22796,1
22797,1
22798,0
22799,0
22800,2
22801,0
22802,0
22803,0
22804,0
22805,2
22806,2
22807,4
22808,2
22809,2
22810,6
22811,2
22812,0
22813,5
22814,0
22815,2
22816,0
22817,1
22818,5
22819,0
22820,0
22821,0
22822,0
22823,0
22824,3
22825,5
22826,2
22827,2
22828,0
22829,0
22830,0
22831,0
22832,2
22833,0
22834,0
22835,2
22836,0
22837,3
22838,1
22839,1
22840,5
22841,2
22842,0
22843,0
22844,1
22845,1
22846,5
22847,2
22848,2
22849,3
22850,2
22851,4
22852,1
22853,3
22854,0
22855,1
22856,2
22857,1
22858,0
22859,0
22860,1
22861,3
22862,0
22863,0
22864,4
22865,5
22866,6
22867,0
22868,0
22869,0
22870,0
22871,0
22872,0
22873,0
22874,0
22875,0
22876,1
22877,1
22878,2
22879,5
22880,0
22881,3
22882,0
22883,0
22884,0
22885,2
22886,1
22887,0
22888,2
22889,1
22890,0
22891,0
22892,3
22893,6
22894,2
22895,0
22896,2
22897,3
22898,0
22899,0
22900,3
22901,3
22902,0
22903,0
22904,0
22905,0
22906,0
22907,0
22908,0
22909,5
22910,3
22911,0
22912,3
22913,0
22914,0
22915,0
22916,0
22917,0
22918,2
22919,4
22920,0
22921,4
22922,1
22923,0
22924,0
22925,2
22926,2
22927,0
22928,0
22929,0
22930,5
22931,0
22932,3
22933,3
22934,0
22935,4
22936,0
22937,0
22938,2
22939,0
22940,2
22941,0
22942,3
22943,0
22944,0
22945,0
22946,0
22947,0
22948,0
22949,1
22950,3
22951,2
22952,1
22953,4
22954,6
22955,0
22956,0
22957,2
22958,0
22959,2
22960,2
22961,2
22962,1
22963,3
22964,2
22965,2
22966,0
22967,1
22968,2
22969,0
22970,0
22971,0
22972,1
22973,1
22974,4
22975,0
22976,3
22977,3
22978,2
22979,0
22980,0
22981,6
22982,0
22983,0
22984,0
22985,0
22986,4
22987,0
22988,0
22989,5
22990,3
22991,0
22992,5
22993,3
22994,0
22995,2
22996,3
22997,6
22998,4
22999,0
23000,0
23001,0
23002,2
23003,0
23004,0
23005,1
23006,0
23007,4
23008,1
23009,1
23010,2
23011,0
23012,0
23013,0
23014,0
23015,2
23016,3
23017,5
23018,5
23019,5
23020,4
23021,2
23022,1
23023,0
23024,1
23025,2
23026,2
23027,0
23028,5
23029,3
23030,0
23031,0
23032,5
23033,0
23034,0
23035,0
23036,0
23037,0
23038,6
23039,0
23040,2
23041,1
23042,0
23043,0
23044,3
23045,0
23046,0
23047,2
23048,0
23049,4
23050,4
23051,2
23052,4
23053,0
23054,2
23055,4
23056,1
23057,4
23058,3
23059,0
23060,0
23061,0
23062,0
23063,0
23064,0
23065,0
23066,6
23067,3
23068,0
23069,0
23070,0
23071,0
23072,3
23073,3
23074,0
23075,2
23076,1
23077,0
23078,1
23079,0
23080,3
23081,0
23082,2
23083,0
23084,0
23085,2
23086,0
23087,3
23088,0
23089,0
23090,1
23091,0
23092,0
23093,0
23094,0
23095,5
23096,0
23097,4
23098,2
23099,0
23100,0
23101,0
23102,3
23103,0
23104,0
23105,0
23106,0
23107,4
23108,0
23109,0
23110,0
23111,0
23112,0
23113,0
23114,1
23115,4
23116,2
23117,1
23118,0
23119,6
23120,0
23121,0
23122,0
23123,5
23124,0
23125,3
23126,1
23127,0
23128,1
23129,0
23130,0
23131,2
23132,4
23133,3
23134,0
23135,5
23136,0
23137,2
23138,2
23139,2
23140,0
23141,5
23142,3
23143,0
23144,0
23145,4
23146,0
23147,2
23148,4
23149,0
23150,1
23151,2
23152,5
23153,0
23154,2
23155,4
23156,0
23157,3
23158,0
23159,5
23160,1
23161,0
23162,1
23163,0
23164,3
23165,0
23166,0
23167,0
23168,0
23169,5
23170,0
23171,3
23172,0
23173,1
23174,0
23175,0
23176,4
23177,0
23178,0
23179,1
23180,0
23181,5
23182,2
23183,0
23184,1
23185,0
23186,2
23187,0
23188,3
23189,0
23190,0
23191,4
23192,0
23193,0
23194,3
23195,0
23196,4
23197,2
23198,0
23199,1
23200,1
23201,0
23202,0
23203,4
23204,0
23205,1
23206,0
23207,3
23208,4
23209,0
23210,1
23211,0
23212,3
23213,4
23214,0
23215,2
23216,0
23217,4
23218,2
23219,2
23220,0
23221,0
23222,0
23223,0
23224,2
23225,0
23226,0
23227,4
23228,6
23229,0
23230,1
23231,0
23232,2
23233,2
23234,0
23235,4
23236,0
23237,1
23238,3
23239,1
23240,0
23241,3
23242,4
23243,0
23244,0
23245,0
23246,0
23247,0
23248,0
23249,0
23250,1
23251,1
23252,0
23253,3
23254,0
23255,0
23256,4
23257,6
23258,1
23259,0
23260,0
23261,2
23262,2
23263,2
23264,4
23265,0
23266,0
23267,0
23268,0
23269,3
23270,0
23271,0
23272,0
23273,0
23274,0
23275,3
23276,6
23277,0
23278,0
23279,2
23280,4
23281,0
23282,1
23283,4
23284,3
23285,0
23286,0
23287,0
23288,0
23289,2
23290,4
23291,2
23292,2
23293,2
23294,1
23295,1
23296,1
23297,6
23298,0
23299,0
23300,0
23301,0
23302,0
23303,0
23304,0
23305,0
23306,0
23307,0
23308,0
23309,2
23310,1
23311,0
23312,0
23313,2
23314,3
23315,6
23316,2
23317,0
23318,0
23319,0
23320,0
23321,4
23322,0
23323,0
23324,3
23325,1
23326,1
23327,2
23328,1
23329,4
23330,3
23331,0
23332,1
23333,3
23334,4
23335,3
23336,1
23337,4
23338,2
23339,0
23340,4
23341,0
23342,2
23343,1
23344,2
23345,2
23346,0
23347,0
23348,2
23349,2
23350,0
23351,1
23352,0
23353,0
23354,0
23355,3
23356,0
23357,0
23358,0
23359,3
23360,0
23361,0
23362,5
23363,2
23364,0
23365,1
23366,6
23367,0
23368,0
23369,0
23370,0
23371,3
23372,5
23373,3
23374,6
23375,0
23376,0
23377,5
23378,0
23379,4
23380,3
23381,2
23382,1
23383,5
23384,0
23385,0
23386,0
23387,6
23388,0
23389,2
23390,2
23391,0
23392,2
23393,0
23394,1
23395,0
23396,3
23397,0
23398,0
23399,2
23400,3
23401,1
23402,2
23403,0
23404,1
23405,0
23406,0
23407,2
23408,6
23409,0
23410,4
23411,0
23412,1
23413,0
23414,0
23415,0
23416,5
23417,2
23418,0
23419,0
23420,0
23421,0
23422,0
23423,0
23424,0
23425,0
23426,0
23427,0
23428,1
23429,0
23430,4
23431,6
23432,6
23433,0
23434,0
23435,3
23436,0
23437,0
23438,4
23439,0
23440,0
23441,0
23442,1
23443,0
23444,2
23445,3
23446,0
23447,0
23448,2
23449,0
23450,0
23451,4
23452,1
23453,0
23454,0
23455,2
23456,1
23457,0
23458,0
23459,6
23460,1
23461,0
23462,5
23463,0
23464,4
23465,4
23466,5
23467,3
23468,0
23469,0
23470,0
23471,0
23472,0
23473,0
23474,2
23475,0
23476,0
23477,0
23478,0
23479,0
23480,3
23481,2
23482,2
23483,3
23484,0
23485,5
23486,0
23487,0
23488,3
23489,0
23490,4
23491,0
23492,6
23493,0
23494,5
23495,0
23496,4
23497,0
23498,0
23499,3
23500,4
23501,0
23502,0
23503,0
23504,0
23505,0
23506,0
23507,0
23508,2
23509,0
23510,1
23511,5
23512,0
23513,0
23514,0
23515,0
23516,0
23517,0
23518,4
23519,0
23520,0
23521,0
23522,4
23523,0
23524,0
23525,0
23526,4
23527,0
23528,3
23529,5
23530,3
23531,1
23532,0
23533,0
23534,0
23535,0
23536,0
23537,0
23538,6
23539,0
23540,0
23541,2
23542,0
23543,4
23544,0
23545,0
23546,0
23547,0
23548,4
23549,0
23550,0
23551,0
23552,0
23553,4
23554,4
23555,3
23556,0
23557,0
23558,2
23559,0
23560,1
23561,1
23562,0
23563,0
23564,0
23565,0
23566,3
23567,0
23568,0
23569,0
23570,0
23571,0
23572,0
23573,1
23574,0
23575,0
23576,5
23577,5
23578,0
23579,4
23580,0
23581,0
23582,2
23583,2
23584,0
23585,2
23586,0
23587,2
23588,3
23589,0
23590,2
23591,0
23592,0
23593,0
23594,0
23595,1
23596,0
23597,2
23598,0
23599,0
23600,0
23601,1
23602,0
23603,5
23604,2
23605,5
23606,4
23607,3
23608,0
23609,4
23610,1
23611,3
23612,1
23613,0
23614,4
23615,4
23616,4
23617,3
23618,2
23619,0
23620,3
23621,1
23622,4
23623,0
23624,0
23625,3
23626,0
23627,3
23628,0
23629,2
23630,1
23631,0
23632,0
23633,0
23634,6
23635,0
23636,0
23637,0
23638,0
23639,0
23640,0
23641,0
23642,0
23643,0
23644,0
23645,3
23646,0
23647,3
23648,1
23649,0
23650,0
23651,1
23652,2
23653,0
23654,0
23655,3
23656,0
23657,5
23658,0
23659,0
23660,3
23661,0
23662,0
23663,0
23664,0
23665,4
23666,4
23667,0
23668,0
23669,4
23670,2
23671,0
23672,0
23673,3
23674,1
23675,4
23676,0
23677,0
23678,0
23679,1
23680,0
23681,1
23682,0
23683,0
23684,1
23685,0
23686,0
23687,1
23688,5
23689,0
23690,0
23691,5
23692,0
23693,4
23694,0
23695,1
23696,0
23697,4
23698,3
23699,3
23700,0
23701,0
23702,0
23703,0
23704,0
23705,4
23706,0
23707,1
23708,0
23709,4
23710,2
23711,0
23712,4
23713,0
23714,0
23715,1
23716,0
23717,3
23718,0
23719,0
23720,1
23721,1
23722,0
23723,1
23724,1
23725,0
23726,0
23727,3
23728,3
23729,0
23730,2
23731,4
23732,0
23733,0
23734,3
23735,0
23736,2
23737,1
23738,0
23739,4
23740,0
23741,0
23742,2
23743,0
23744,0
23745,2
23746,0
23747,0
23748,0
23749,1
23750,0
23751,3
23752,0
23753,0
23754,0
23755,4
23756,0
23757,0
23758,2
23759,0
23760,1
23761,0
23762,0
23763,3
23764,2
23765,0
23766,0
23767,0
23768,3
23769,0
23770,0
23771,2
23772,2
23773,5
23774,0
23775,0
23776,0
23777,0
23778,0
23779,3
23780,0
23781,1
23782,0
23783,5
23784,0
23785,2
23786,0
23787,4
23788,4
23789,0
23790,0
23791,4
23792,0
23793,3
23794,0
23795,0
23796,0
23797,5
23798,4
23799,0
23800,4
23801,3
23802,0
23803,4
23804,3
23805,5
23806,2
23807,0
23808,0
23809,0
23810,0
23811,2
23812,0
23813,2
23814,0
23815,5
23816,0
23817,2
23818,0
23819,3
23820,0
23821,0
23822,0
23823,5
23824,0
23825,3
23826,0
23827,2
23828,1
23829,0
23830,2
23831,0
23832,0
23833,0
23834,2
23835,0
23836,0
23837,2
23838,0
23839,0
23840,0
23841,0
23842,2
23843,2
23844,0
23845,1
23846,1
23847,3
23848,2
23849,0
23850,6
23851,0
23852,2
23853,0
23854,0
23855,0
23856,2
23857,3
23858,5
23859,1
23860,0
23861,2
23862,2
23863,5
23864,0
23865,0
23866,3
23867,0
23868,3
23869,0
23870,0
23871,3
23872,2
23873,4
23874,3
23875,6
23876,2
23877,1
23878,0
23879,0
23880,0
23881,0
23882,4
23883,2
23884,3
23885,1
23886,0
23887,0
23888,3
23889,0
23890,3
23891,4
23892,2
23893,2
23894,0
23895,0
23896,2
23897,1
23898,1
23899,3
23900,3
23901,0
23902,4
23903,0
23904,0
23905,5
23906,0
23907,4
23908,2
23909,0
23910,0
23911,0
23912,0
23913,1
23914,3
23915,0
23916,0
23917,0
23918,2
23919,1
23920,2
23921,2
23922,4
23923,0
23924,0
23925,2
23926,0
23927,0
23928,6
23929,0
23930,0
23931,0
23932,4
23933,0
23934,1
23935,3
23936,0
23937,5
23938,0
23939,0
23940,0
23941,0
23942,0
23943,0
23944,0
23945,0
23946,3
23947,2
23948,3
23949,1
23950,0
23951,5
23952,0
23953,0
23954,4
23955,1
23956,0
23957,0
23958,0
23959,5
23960,1
23961,3
23962,2
23963,0
23964,0
23965,0
23966,0
23967,0
23968,0
23969,0
23970,0
23971,0
23972,0
23973,3
23974,0
23975,0
23976,3
23977,0
23978,4
23979,1
23980,0
23981,0
23982,1
23983,2
23984,0
23985,3
23986,0
23987,0
23988,1
23989,0
23990,1
23991,0
23992,0
23993,1
23994,4
23995,5
23996,0
23997,3
23998,0
23999,3
24000,0
24001,0
24002,0
24003,1
24004,0
24005,0
24006,4
24007,1
24008,0
24009,0
24010,3
24011,0
24012,0
24013,4
24014,0
24015,6
24016,6
24017,0
24018,3
24019,0
24020,0
24021,0
24022,0
24023,1
24024,1
24025,1
24026,3
24027,1
24028,0
24029,0
24030,0
24031,0
24032,0
24033,0
24034,0
24035,0
24036,6
24037,2
24038,3
24039,0
24040,0
24041,0
24042,4
24043,1
24044,3
24045,3
24046,0
24047,1
24048,0
24049,1
24050,0
24051,1
24052,4
24053,3
24054,0
24055,4
24056,0
24057,0
24058,0
24059,0
24060,0
24061,0
24062,4
24063,0
24064,0
24065,3
24066,0
24067,0
24068,4
24069,0
24070,0
24071,6
24072,0
24073,0
24074,0
24075,3
24076,2
24077,0
24078,5
24079,4
24080,6
24081,1
24082,0
24083,3
24084,4
24085,3
24086,2
24087,3
24088,1
24089,0
24090,0
24091,5
24092,0
24093,1
24094,4
24095,0
24096,1
24097,0
24098,0
24099,5
24100,0
24101,1
24102,0
24103,0
24104,0
24105,4
24106,0
24107,3
24108,0
24109,3
24110,6
24111,1
24112,3
24113,3
24114,0
24115,0
24116,0
24117,0
24118,0
24119,0
24120,0
24121,0
24122,5
24123,6
24124,0
24125,0
24126,3
24127,4
24128,1
24129,0
24130,0
24131,4
24132,0
24133,5
24134,5
24135,0
24136,0
24137,6
24138,0
24139,2
24140,1
24141,0
24142,2
24143,2
24144,0
24145,5
24146,0
24147,4
24148,0
24149,4
24150,0
24151,5
24152,2
24153,0
24154,2
24155,0
24156,0
24157,0
24158,1
24159,0
24160,0
24161,0
24162,0
24163,0
24164,0
24165,3
24166,1
24167,0
24168,0
24169,5
24170,0
24171,2
24172,3
24173,2
24174,0
24175,0
24176,2
24177,0
24178,0
24179,0
24180,0
24181,6
24182,1
24183,1
24184,0
24185,0
24186,0
24187,2
24188,0
24189,4
24190,1
24191,0
24192,2
24193,1
24194,0
24195,2
24196,1
24197,0
24198,0
24199,3
24200,3
24201,2
24202,1
24203,5
24204,5
24205,4
24206,0
24207,5
24208,0
24209,1
24210,3
24211,2
24212,0
24213,0
24214,0
24215,3
24216,2
24217,0
24218,0
24219,0
24220,5
24221,1
24222,0
24223,0
24224,4
24225,0
24226,0
24227,0
24228,0
24229,1
24230,0
24231,0
24232,2
24233,6
24234,6
24235,0
24236,0
24237,2
24238,0
24239,2
24240,2
24241,6
24242,0
24243,0
24244,0
24245,0
24246,0
24247,0
24248,3
24249,6
24250,2
24251,0
24252,4
24253,0
24254,2
24255,0
24256,2
24257,0
24258,0
24259,1
24260,0
24261,4
24262,0
24263,0
24264,0
24265,0
24266,6
24267,0
24268,1
24269,3
24270,4
24271,2
24272,3
24273,0
24274,0
24275,4
24276,0
24277,0
24278,2
24279,5
24280,0
24281,0
24282,0
24283,0
24284,5
24285,0
24286,0
24287,0
24288,1
24289,2
24290,0
24291,0
24292,1
24293,0
24294,3
24295,1
24296,0
24297,0
24298,0
24299,0
24300,4
24301,0
24302,6
24303,3
24304,0
24305,3
24306,0
24307,0
24308,0
24309,1
24310,3
24311,0
24312,0
24313,0
24314,0
24315,0
24316,1
24317,0
24318,0
24319,5
24320,0
24321,0
24322,0
24323,6
24324,2
24325,0
24326,0
24327,0
24328,2
24329,4
24330,5
24331,5
24332,1
24333,4
24334,0
24335,4
24336,0
24337,0
24338,2
24339,5
24340,0
24341,0
24342,4
24343,0
24344,2
24345,0
24346,0
24347,0
24348,0
24349,0
24350,2
24351,0
24352,0
24353,0
24354,1
24355,0
24356,0
24357,0
24358,0
24359,4
24360,5
24361,0
24362,0
24363,0
24364,0
24365,0
24366,5
24367,2
24368,1
24369,0
24370,1
24371,5
24372,0
24373,1
24374,0
24375,1
24376,0
24377,0
24378,0
24379,3
24380,0
24381,6
24382,4
24383,0
24384,0
24385,0
24386,4
24387,3
24388,0
24389,3
24390,4
24391,0
24392,3
24393,5
24394,0
24395,0
24396,0
24397,1
24398,1
24399,1
24400,0
24401,4
24402,0
24403,0
24404,3
24405,0
24406,0
24407,2
24408,3
24409,4
24410,0
24411,0
24412,1
24413,0
24414,3
24415,4
24416,0
24417,3
24418,0
24419,0
24420,0
24421,2
24422,0
24423,0
24424,2
24425,0
24426,2
24427,3
24428,0
24429,0
24430,0
24431,0
24432,1
24433,0
24434,4
24435,3
24436,0
24437,0
24438,0
24439,0
24440,0
24441,0
24442,2
24443,0
24444,0
24445,3
24446,0
24447,3
24448,0
24449,6
24450,3
24451,0
24452,0
24453,4
24454,0
24455,1
24456,0
24457,0
24458,3
24459,0
24460,0
24461,0
24462,0
24463,0
24464,0
24465,0
24466,0
24467,0
24468,1
24469,0
24470,2
24471,3
24472,4
24473,4
24474,0
24475,0
24476,5
24477,3
24478,5
24479,3
24480,0
24481,0
24482,3
24483,0
24484,0
24485,0
24486,3
24487,0
24488,0
24489,0
24490,4
24491,0
24492,0
24493,5
24494,0
24495,0
24496,4
24497,0
24498,0
24499,2
24500,1
24501,3
24502,4
24503,4
24504,0
24505,0
24506,1
24507,0
24508,1
24509,2
24510,1
24511,0
24512,2
24513,0
24514,0
24515,0
24516,1
24517,1
24518,2
24519,0
24520,0
24521,0
24522,0
24523,0
24524,0
24525,4
24526,0
24527,0
24528,0
24529,2
24530,0
24531,0
24532,1
24533,0
24534,1
24535,2
24536,1
24537,0
24538,0
24539,0
24540,3
24541,0
24542,4
24543,0
24544,1
24545,0
24546,1
24547,3
24548,2
24549,1
24550,0
24551,2
24552,0
24553,1
24554,0
24555,0
24556,1
24557,3
24558,1
24559,0
24560,2
24561,0
24562,2
24563,4
24564,3
24565,1
24566,0
24567,4
24568,0
24569,0
24570,2
24571,3
24572,0
24573,1
24574,0
24575,3
24576,0
24577,2
24578,0
24579,4
24580,0
24581,0
24582,0
24583,0
24584,5
24585,0
24586,2
24587,0
24588,0
24589,0
